npoin  nele  nsec npfix  nlod
  392   759     4    16   392
  sec               E              po               A               J              Iy              Iz           theta
  sec           alpha           gamma             gkX             gkY             gkZ
    1   2.5500000e+06   2.0000000e-01   6.0000000e-01   0.0000000e+00   1.8000000e-02   5.0000000e-02   0.0000000e+00
    1   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    2   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    2   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    3   2.5500000e+06   2.0000000e-01   2.5000000e+00   6.2300000e-01   1.3020000e+00   2.0800000e-01   0.0000000e+00
    3   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
    4   1.0000000e+00   2.0000000e-01   1.0000000e-03   0.0000000e+00   1.0000000e-03   1.0000000e-03   0.0000000e+00
    4   1.0000000e-05   2.4000000e+00   0.0000000e+00   0.0000000e+00  -1.0000000e+00
 node               x               y               z              fx              fy              fz              mx              my              mz          deltaT
  150   0.0000000e+00   0.0000000e+00  -1.0997998e-03  -1.1340226e-05  -2.5788219e-04   0.0000000e+00
  151   0.0000000e+00   0.0000000e+00  -1.0304796e-03   1.5096806e-04  -2.9363607e-04   0.0000000e+00
  152   0.0000000e+00   0.0000000e+00  -8.0199921e-04   3.0086982e-04  -2.5110491e-04   0.0000000e+00
  153   0.0000000e+00   0.0000000e+00  -4.4595069e-04   3.9913951e-04  -1.4671472e-04   0.0000000e+00
  154   0.0000000e+00   0.0000000e+00  -4.0867641e-05   3.8596686e-04  -5.3191429e-05   0.0000000e+00
  155   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6254579e-04  -2.3923264e-05   0.0000000e+00
  156   0.0000000e+00   0.0000000e+00  -2.3209276e-04  -1.9299887e-04  -3.2112685e-05   0.0000000e+00
  157   0.0000000e+00   0.0000000e+00  -3.7282858e-04  -8.3944486e-05  -4.1221794e-05   0.0000000e+00
  158   0.0000000e+00   0.0000000e+00  -3.9651685e-04   3.5504537e-05  -5.0772216e-05   0.0000000e+00
  159   0.0000000e+00   0.0000000e+00  -3.0990479e-04   1.3069772e-04  -6.0128505e-05   0.0000000e+00
  160   0.0000000e+00   0.0000000e+00  -1.5419172e-04   1.6867998e-04  -6.8685667e-05   0.0000000e+00
  161   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2429672e-04  -7.6042066e-05   0.0000000e+00
  162   0.0000000e+00   0.0000000e+00   8.4119938e-05   5.1995512e-05  -7.1955610e-05   0.0000000e+00
  163   0.0000000e+00   0.0000000e+00   1.1736531e-04   1.9817168e-05  -6.6754231e-05   0.0000000e+00
  164   0.0000000e+00   0.0000000e+00   1.3039787e-04   7.5696134e-06  -5.9820434e-05   0.0000000e+00
  165   0.0000000e+00   0.0000000e+00   1.3075460e-04  -9.9277419e-06  -5.0197725e-05   0.0000000e+00
  166   0.0000000e+00   0.0000000e+00   1.0062736e-04  -5.7170192e-05  -3.6714197e-05   0.0000000e+00
  167   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5365531e-04  -1.8555218e-05   0.0000000e+00
  168   0.0000000e+00   0.0000000e+00  -2.1421309e-04  -2.5931764e-04  -1.3413439e-05   0.0000000e+00
  169   0.0000000e+00   0.0000000e+00  -4.8900727e-04  -2.7609593e-04  -2.4966410e-05   0.0000000e+00
  170   0.0000000e+00   0.0000000e+00  -7.3979717e-04  -2.1305086e-04  -7.1424945e-05   0.0000000e+00
  171   0.0000000e+00   0.0000000e+00  -8.9753832e-04  -9.9061659e-05  -2.8411904e-05   0.0000000e+00
  172   0.0000000e+00   0.0000000e+00  -9.3369154e-04   2.7614381e-05  -1.5435603e-05   0.0000000e+00
  173   0.0000000e+00   0.0000000e+00  -8.4330604e-04   1.5130096e-04  -1.7308924e-05   0.0000000e+00
  174   0.0000000e+00   0.0000000e+00  -6.3746979e-04   2.5584703e-04  -2.2760844e-05   0.0000000e+00
  175   0.0000000e+00   0.0000000e+00  -3.4296464e-04   3.2633513e-04  -2.5491599e-05   0.0000000e+00
  176   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5122184e-04  -2.3184070e-05   0.0000000e+00
  177   0.0000000e+00   0.0000000e+00  -2.5419865e-05  -3.6978269e-04   6.2896434e-05   0.0000000e+00
  178   0.0000000e+00   0.0000000e+00  -4.2550948e-04  -3.8129729e-04   3.2417253e-04   0.0000000e+00
  179   0.0000000e+00   0.0000000e+00  -7.2010509e-04  -1.8908380e-04   5.8820746e-04   0.0000000e+00
  180   0.0000000e+00   0.0000000e+00  -7.8295657e-04   6.5291203e-05   6.6345083e-04   0.0000000e+00
  181   0.0000000e+00   0.0000000e+00  -6.0279931e-04   2.7983634e-04   5.1431003e-04   0.0000000e+00
  182   0.0000000e+00   0.0000000e+00  -2.6849800e-04   3.5873918e-04   2.2695098e-04   0.0000000e+00
  183   0.0000000e+00   0.0000000e+00   1.5212056e-05   1.3924104e-04   3.1106430e-05   0.0000000e+00
  184   0.0000000e+00   0.0000000e+00   1.2530959e-05  -8.7047157e-05   1.6162735e-04   0.0000000e+00
  185   0.0000000e+00   0.0000000e+00  -8.0965023e-05  -7.9583649e-05   3.6417230e-04   0.0000000e+00
  186   0.0000000e+00   0.0000000e+00  -1.2156443e-04   3.0955941e-06   4.5095162e-04   0.0000000e+00
  187   0.0000000e+00   0.0000000e+00  -7.9204389e-05   7.2483174e-05   3.7507228e-04   0.0000000e+00
  188   0.0000000e+00   0.0000000e+00  -4.1161307e-06   5.9316598e-05   1.9066993e-04   0.0000000e+00
  189   0.0000000e+00   0.0000000e+00  -2.0266070e-05  -1.3293461e-04   4.8496090e-05   0.0000000e+00
  190   0.0000000e+00   0.0000000e+00  -2.8814931e-04  -3.5182427e-04   1.2823875e-04   0.0000000e+00
  191   0.0000000e+00   0.0000000e+00  -6.4918780e-04  -3.4653349e-04   2.7876585e-04   0.0000000e+00
  192   0.0000000e+00   0.0000000e+00  -9.5021731e-04  -2.4824576e-04   3.8930527e-04   0.0000000e+00
  193   0.0000000e+00   0.0000000e+00  -1.1298276e-03  -1.0240281e-04   4.0459959e-04   0.0000000e+00
  194   0.0000000e+00   0.0000000e+00  -1.1477887e-03   6.5142763e-05   3.5651589e-04   0.0000000e+00
  195   0.0000000e+00   0.0000000e+00  -1.0057822e-03   2.1396780e-04   2.6297552e-04   0.0000000e+00
  196   0.0000000e+00   0.0000000e+00  -7.3097295e-04   3.2943335e-04   1.4869086e-04   0.0000000e+00
  197   0.0000000e+00   0.0000000e+00  -3.6483311e-04   3.9114615e-04   4.1657688e-05   0.0000000e+00
  198   0.0000000e+00   0.0000000e+00   5.4736422e-06   3.1532184e-04   6.6738299e-06   0.0000000e+00
  199   0.0000000e+00   0.0000000e+00  -1.0420536e-04  -4.6600725e-04   8.4953606e-05   0.0000000e+00
  200   0.0000000e+00   0.0000000e+00  -7.5275843e-04  -7.0374581e-04   2.9741955e-04   0.0000000e+00
  201   0.0000000e+00   0.0000000e+00  -1.3293659e-03  -3.9449122e-04   5.5800399e-04   0.0000000e+00
  202   0.0000000e+00   0.0000000e+00  -1.4780764e-03   1.0575687e-04   6.4164742e-04   0.0000000e+00
  203   0.0000000e+00   0.0000000e+00  -1.1409563e-03   5.3669266e-04   4.9604289e-04   0.0000000e+00
  204   0.0000000e+00   0.0000000e+00  -5.0847297e-04   6.5628268e-04   2.2372550e-04   0.0000000e+00
  205   0.0000000e+00   0.0000000e+00  -3.6287143e-05   1.5218406e-04   6.0477774e-05   0.0000000e+00
  206   0.0000000e+00   0.0000000e+00  -1.6374004e-04  -2.9687201e-04   1.6902614e-04   0.0000000e+00
  207   0.0000000e+00   0.0000000e+00  -4.6565633e-04  -2.5280359e-04   3.5912995e-04   0.0000000e+00
  208   0.0000000e+00   0.0000000e+00  -6.0087914e-04  -3.3309289e-06   4.4984497e-04   0.0000000e+00
  209   0.0000000e+00   0.0000000e+00  -4.7720998e-04   2.3146636e-04   3.7380238e-04   0.0000000e+00
  210   0.0000000e+00   0.0000000e+00  -2.0385098e-04   2.6854997e-04   1.8746948e-04   0.0000000e+00
  211   0.0000000e+00   0.0000000e+00  -7.8104930e-05  -1.0835110e-04   5.8885648e-05   0.0000000e+00
  212   0.0000000e+00   0.0000000e+00  -4.2277995e-04  -4.9637579e-04   1.2615901e-04   0.0000000e+00
  213   0.0000000e+00   0.0000000e+00  -9.4244829e-04  -4.9917585e-04   2.7022611e-04   0.0000000e+00
  214   0.0000000e+00   0.0000000e+00  -1.3592520e-03  -3.1633706e-04   3.7256842e-04   0.0000000e+00
  215   0.0000000e+00   0.0000000e+00  -1.5538479e-03  -6.9674625e-05   3.7894217e-04   0.0000000e+00
  216   0.0000000e+00   0.0000000e+00  -1.5027323e-03   1.6459488e-04   2.9649419e-04   0.0000000e+00
  217   0.0000000e+00   0.0000000e+00  -1.2431723e-03   3.4332187e-04   1.6500557e-04   0.0000000e+00
  218   0.0000000e+00   0.0000000e+00  -8.4101786e-04   4.4726081e-04   3.8641636e-05   0.0000000e+00
  219   0.0000000e+00   0.0000000e+00  -3.8249473e-04   4.4966756e-04  -2.2548909e-05   0.0000000e+00
  220   0.0000000e+00   0.0000000e+00  -3.3538762e-06   2.6706091e-04   6.5503791e-06   0.0000000e+00
  221   0.0000000e+00   0.0000000e+00  -1.7911265e-04  -5.1925385e-04   5.8367492e-05   0.0000000e+00
  222   0.0000000e+00   0.0000000e+00  -9.7431868e-04  -9.0465994e-04   1.3257687e-04   0.0000000e+00
  223   0.0000000e+00   0.0000000e+00  -1.7373580e-03  -5.3684248e-04   2.3153536e-04   0.0000000e+00
  224   0.0000000e+00   0.0000000e+00  -1.9476485e-03   1.3204050e-04   2.6403517e-04   0.0000000e+00
  225   0.0000000e+00   0.0000000e+00  -1.5032489e-03   7.1100784e-04   2.0286714e-04   0.0000000e+00
  226   0.0000000e+00   0.0000000e+00  -6.7397501e-04   8.4494850e-04   9.4578074e-05   0.0000000e+00
  227   0.0000000e+00   0.0000000e+00  -8.7659351e-05   1.5596675e-04   3.5596695e-05   0.0000000e+00
  228   0.0000000e+00   0.0000000e+00  -2.9449612e-04  -4.3181546e-04   8.3349308e-05   0.0000000e+00
  229   0.0000000e+00   0.0000000e+00  -7.3603093e-04  -3.7381964e-04   1.6450559e-04   0.0000000e+00
  230   0.0000000e+00   0.0000000e+00  -9.4088738e-04  -1.2079777e-05   2.0763736e-04   0.0000000e+00
  231   0.0000000e+00   0.0000000e+00  -7.6217961e-04   3.4369269e-04   1.7864388e-04   0.0000000e+00
  232   0.0000000e+00   0.0000000e+00  -3.4894531e-04   4.1313524e-04   9.3939690e-05   0.0000000e+00
  233   0.0000000e+00   0.0000000e+00  -1.2489632e-04  -8.4383792e-05   2.9852075e-05   0.0000000e+00
  234   0.0000000e+00   0.0000000e+00  -5.1537430e-04  -5.8829085e-04   4.8800136e-05   0.0000000e+00
  235   0.0000000e+00   0.0000000e+00  -1.1343635e-03  -5.9085428e-04   9.5856787e-05   0.0000000e+00
  236   0.0000000e+00   0.0000000e+00  -1.6135202e-03  -3.4272965e-04   1.1032962e-04   0.0000000e+00
  237   0.0000000e+00   0.0000000e+00  -1.7936954e-03  -1.6222807e-05   7.1235144e-05   0.0000000e+00
  238   0.0000000e+00   0.0000000e+00  -1.6569326e-03   2.7738352e-04  -1.5060921e-05   0.0000000e+00
  239   0.0000000e+00   0.0000000e+00  -1.2734741e-03   4.6735253e-04  -1.1992213e-04   0.0000000e+00
  240   0.0000000e+00   0.0000000e+00  -7.7015154e-04   5.1354962e-04  -1.8572163e-04   0.0000000e+00
  241   0.0000000e+00   0.0000000e+00  -2.9967282e-04   3.9985287e-04  -1.4694293e-04   0.0000000e+00
  242   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9749354e-04  -1.6454420e-05   0.0000000e+00
  243   0.0000000e+00   0.0000000e+00  -2.1172202e-04  -5.1113975e-04   4.1264151e-06   0.0000000e+00
  244   0.0000000e+00   0.0000000e+00  -1.0018989e-03  -9.0191710e-04  -8.0305730e-05   0.0000000e+00
  245   0.0000000e+00   0.0000000e+00  -1.7629066e-03  -5.3474550e-04  -1.8352348e-04   0.0000000e+00
  246   0.0000000e+00   0.0000000e+00  -1.9698506e-03   1.3704399e-04  -2.2246546e-04   0.0000000e+00
  247   0.0000000e+00   0.0000000e+00  -1.5189862e-03   7.1833059e-04  -1.7342166e-04   0.0000000e+00
  248   0.0000000e+00   0.0000000e+00  -6.8359001e-04   8.4841534e-04  -7.6686676e-05   0.0000000e+00
  249   0.0000000e+00   0.0000000e+00  -9.9761630e-05   1.4568184e-04  -1.2441093e-05   0.0000000e+00
  250   0.0000000e+00   0.0000000e+00  -3.2058756e-04  -4.4690125e-04  -3.1880807e-05   0.0000000e+00
  251   0.0000000e+00   0.0000000e+00  -7.7563187e-04  -3.8568753e-04  -8.7225726e-05   0.0000000e+00
  252   0.0000000e+00   0.0000000e+00  -9.9028204e-04  -1.9432078e-05  -1.1218570e-04   0.0000000e+00
  253   0.0000000e+00   0.0000000e+00  -8.1281606e-04   3.5186327e-04  -8.1559696e-05   0.0000000e+00
  254   0.0000000e+00   0.0000000e+00  -3.8160787e-04   4.3800149e-04  -2.9957552e-05   0.0000000e+00
  255   0.0000000e+00   0.0000000e+00  -1.3228478e-04  -6.2275381e-05  -1.5754404e-05   0.0000000e+00
  256   0.0000000e+00   0.0000000e+00  -5.0761540e-04  -5.7642474e-04  -6.6853189e-05   0.0000000e+00
  257   0.0000000e+00   0.0000000e+00  -1.1100351e-03  -5.6527672e-04  -1.5089277e-04   0.0000000e+00
  258   0.0000000e+00   0.0000000e+00  -1.5507753e-03  -2.9194814e-04  -2.3931705e-04   0.0000000e+00
  259   0.0000000e+00   0.0000000e+00  -1.6689920e-03   5.6198679e-05  -3.1845037e-04   0.0000000e+00
  260   0.0000000e+00   0.0000000e+00  -1.4543313e-03   3.5648546e-04  -3.8145336e-04   0.0000000e+00
  261   0.0000000e+00   0.0000000e+00  -1.0025273e-03   5.1725355e-04  -4.0725201e-04   0.0000000e+00
  262   0.0000000e+00   0.0000000e+00  -4.9086969e-04   4.6488519e-04  -3.4619963e-04   0.0000000e+00
  263   0.0000000e+00   0.0000000e+00  -1.4027027e-04   2.0997680e-04  -1.1635275e-04   0.0000000e+00
  264   0.0000000e+00   0.0000000e+00  -1.8569548e-04  -4.4112636e-04  -5.5124649e-05   0.0000000e+00
  265   0.0000000e+00   0.0000000e+00  -8.1814158e-04  -6.9397562e-04  -2.7988524e-04   0.0000000e+00
  266   0.0000000e+00   0.0000000e+00  -1.3871310e-03  -3.8727785e-04  -5.4812230e-04   0.0000000e+00
  267   0.0000000e+00   0.0000000e+00  -1.5266648e-03   1.1751737e-04  -6.3712433e-04   0.0000000e+00
  268   0.0000000e+00   0.0000000e+00  -1.1751414e-03   5.5317743e-04  -4.9350307e-04   0.0000000e+00
  269   0.0000000e+00   0.0000000e+00  -5.2889795e-04   6.6307343e-04  -2.2306254e-04   0.0000000e+00
  270   0.0000000e+00   0.0000000e+00  -6.6361786e-05   1.2086758e-04  -4.9725020e-05   0.0000000e+00
  271   0.0000000e+00   0.0000000e+00  -2.3518576e-04  -3.3964361e-04  -1.3375714e-04   0.0000000e+00
  272   0.0000000e+00   0.0000000e+00  -5.7322899e-04  -2.8289472e-04  -3.0400851e-04   0.0000000e+00
  273   0.0000000e+00   0.0000000e+00  -7.3197180e-04  -1.9135617e-05  -3.8564132e-04   0.0000000e+00
  274   0.0000000e+00   0.0000000e+00  -6.0944463e-04   2.5079027e-04  -3.1061006e-04   0.0000000e+00
  275   0.0000000e+00   0.0000000e+00  -2.9311807e-04   3.3253574e-04  -1.4159120e-04   0.0000000e+00
  276   0.0000000e+00   0.0000000e+00  -9.6295137e-05  -4.1484769e-05  -5.2638016e-05   0.0000000e+00
  277   0.0000000e+00   0.0000000e+00  -3.8491658e-04  -4.4185237e-04  -1.7276053e-04   0.0000000e+00
  278   0.0000000e+00   0.0000000e+00  -8.3807933e-04  -4.1645833e-04  -3.8113820e-04   0.0000000e+00
  279   0.0000000e+00   0.0000000e+00  -1.1497911e-03  -1.8693775e-04  -5.4424875e-04   0.0000000e+00
  280   0.0000000e+00   0.0000000e+00  -1.1893287e-03   1.1046122e-04  -6.1053371e-04   0.0000000e+00
  281   0.0000000e+00   0.0000000e+00  -9.4364293e-04   3.6353726e-04  -5.9899474e-04   0.0000000e+00
  282   0.0000000e+00   0.0000000e+00  -5.2257365e-04   4.3565487e-04  -5.0377122e-04   0.0000000e+00
  283   0.0000000e+00   0.0000000e+00  -1.7967853e-04   1.8573648e-04  -2.0089889e-04   0.0000000e+00
  284   0.0000000e+00   0.0000000e+00  -1.0684357e-04  -3.2658024e-04  -9.8263178e-05   0.0000000e+00
  285   0.0000000e+00   0.0000000e+00  -4.7586771e-04  -3.5851667e-04  -3.7824678e-04   0.0000000e+00
  286   0.0000000e+00   0.0000000e+00  -7.5121091e-04  -1.7245513e-04  -6.5907429e-04   0.0000000e+00
  287   0.0000000e+00   0.0000000e+00  -7.9966324e-04   7.6950602e-05  -7.3959924e-04   0.0000000e+00
  288   0.0000000e+00   0.0000000e+00  -6.1011271e-04   2.8794732e-04  -5.7918659e-04   0.0000000e+00
  289   0.0000000e+00   0.0000000e+00  -2.7232592e-04   3.5327206e-04  -2.6485542e-04   0.0000000e+00
  290   0.0000000e+00   0.0000000e+00  -1.4514880e-05   8.5757940e-05  -4.4399075e-05   0.0000000e+00
  291   0.0000000e+00   0.0000000e+00  -7.8567315e-05  -1.4902118e-04  -1.5915137e-04   0.0000000e+00
  292   0.0000000e+00   0.0000000e+00  -2.2547774e-04  -1.2256181e-04  -3.4720262e-04   0.0000000e+00
  293   0.0000000e+00   0.0000000e+00  -2.9654397e-04  -1.4661556e-05  -4.2646325e-04   0.0000000e+00
  294   0.0000000e+00   0.0000000e+00  -2.5362739e-04   9.6759085e-05  -3.5356607e-04   0.0000000e+00
  295   0.0000000e+00   0.0000000e+00  -1.2483204e-04   1.4276099e-04  -1.7400515e-04   0.0000000e+00
  296   0.0000000e+00   0.0000000e+00  -3.7917963e-05  -2.0674764e-05  -5.6793977e-05   0.0000000e+00
  297   0.0000000e+00   0.0000000e+00  -1.8491358e-04  -2.1888243e-04  -2.1021016e-04   0.0000000e+00
  298   0.0000000e+00   0.0000000e+00  -4.0067491e-04  -1.9206635e-04  -4.5263508e-04   0.0000000e+00
  299   0.0000000e+00   0.0000000e+00  -5.3879688e-04  -7.4502059e-05  -6.1962323e-04   0.0000000e+00
  300   0.0000000e+00   0.0000000e+00  -5.3410979e-04   8.9769935e-05  -6.4406138e-04   0.0000000e+00
  301   0.0000000e+00   0.0000000e+00  -3.5809778e-04   2.5751963e-04  -5.1126826e-04   0.0000000e+00
  302   0.0000000e+00   0.0000000e+00  -1.1677254e-04   1.3216330e-04  -2.3492739e-04   0.0000000e+00
  303   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9880433e-04  -1.0890909e-04   0.0000000e+00
  304   0.0000000e+00   0.0000000e+00  -1.7339957e-04  -1.4106493e-04  -1.4135367e-04   0.0000000e+00
  305   0.0000000e+00   0.0000000e+00  -2.7211218e-04  -5.3272484e-05  -1.6063714e-04   0.0000000e+00
  306   0.0000000e+00   0.0000000e+00  -2.7857905e-04   3.8616411e-05  -1.4873595e-04   0.0000000e+00
  307   0.0000000e+00   0.0000000e+00  -2.0350927e-04   1.0461556e-04  -1.0464687e-04   0.0000000e+00
  308   0.0000000e+00   0.0000000e+00  -8.7887980e-05   1.1499456e-04  -4.0545692e-05   0.0000000e+00
  309   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5933994e-05   2.8235961e-05   0.0000000e+00
  310   0.0000000e+00   0.0000000e+00   4.5773839e-06  -2.5231258e-05   5.1073158e-05   0.0000000e+00
  311   0.0000000e+00   0.0000000e+00  -3.0564248e-05  -3.6701704e-05   6.4824791e-05   0.0000000e+00
  312   0.0000000e+00   0.0000000e+00  -5.6715402e-05  -1.1840281e-05   6.5725126e-05   0.0000000e+00
  313   0.0000000e+00   0.0000000e+00  -5.1706837e-05   2.0635062e-05   5.1660960e-05   0.0000000e+00
  314   0.0000000e+00   0.0000000e+00  -2.2200494e-05   3.2844758e-05   2.4859064e-05   0.0000000e+00
  315   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1064170e-06  -9.0714865e-06   0.0000000e+00
  316   0.0000000e+00   0.0000000e+00  -2.1849028e-05  -3.8116766e-05  -7.5601470e-05   0.0000000e+00
  317   0.0000000e+00   0.0000000e+00  -6.1124307e-05  -3.4012273e-05  -1.3918656e-04   0.0000000e+00
  318   0.0000000e+00   0.0000000e+00  -8.0137872e-05  -7.0067311e-07  -1.8621791e-04   0.0000000e+00
  319   0.0000000e+00   0.0000000e+00  -5.9405599e-05   4.1971090e-05  -2.0299009e-04   0.0000000e+00
  320   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3229928e-05  -1.8686103e-04   0.0000000e+00
